Inventory_ID,Warehouse_ID,Product_ID,Current_Stock,Reserved_Stock,Safety_Stock,Last_Restock_Date
INV4308,WH026,PROD0485,62,4,16,2026-05-27
INV4309,WH039,PROD0178,1403,408,118,2026-07-19
INV4310,WH041,PROD0425,107,24,16,2026-05-01
INV4311,WH040,PROD0014,622,116,98,2026-07-19
INV4312,WH006,PROD0391,225,47,49,2026-07-15
INV4313,WH036,PROD0077,264,101,56,2026-07-07
INV4314,WH032,PROD0071,1718,500,101,2026-07-18
INV4315,WH034,PROD0436,1709,342,487,2026-07-17
INV4316,WH045,PROD0236,189,15,12,2026-05-30
INV4317,WH012,PROD0255,177,17,36,2026-06-08
INV4318,WH032,PROD0120,601,67,140,2026-07-06
INV4319,WH020,PROD0370,254,29,31,2026-07-06
INV4320,WH031,PROD0134,38,8,28,2026-04-10
INV4321,WH019,PROD0074,97,16,8,2026-04-09
INV4322,WH043,PROD0492,752,31,19,2026-04-11
INV4323,WH024,PROD0184,186,41,40,2026-05-01
INV4324,WH046,PROD0311,67,19,30,2026-05-26
INV4325,WH030,PROD0077,327,64,96,2026-07-16
INV4326,WH005,PROD0066,908,147,143,2026-07-28
INV4327,WH041,PROD0038,1280,86,435,2026-07-28
INV4328,WH049,PROD0347,21,4,16,2026-05-30
INV4329,WH034,PROD0427,83,10,11,2026-06-11
INV4330,WH009,PROD0093,68,16,15,2026-06-28
INV4331,WH034,PROD0386,92,34,35,2026-06-25
INV4332,WH047,PROD0295,411,56,56,2026-07-16
INV4333,WH034,PROD0500,100,38,40,2026-05-07
INV4334,WH040,PROD0087,41,8,19,2026-06-18
INV4335,WH036,PROD0096,875,60,292,2026-07-21
INV4336,WH039,PROD0108,124,10,9,2026-05-16
INV4337,WH029,PROD0432,656,196,68,2026-07-05
INV4338,WH016,PROD0277,10,2,17,2026-05-07
INV4339,WH029,PROD0455,199,18,19,2026-04-24
INV4340,WH014,PROD0229,162,40,115,2026-07-06
INV4341,WH020,PROD0432,475,28,70,2026-07-03
INV4342,WH001,PROD0008,428,158,146,2026-07-08
INV4343,WH033,PROD0266,43,10,18,2026-05-30
INV4344,WH008,PROD0399,140,34,6,2026-04-08
INV4345,WH042,PROD0382,69,4,38,2026-05-22
INV4346,WH047,PROD0467,647,141,65,2026-06-21
INV4347,WH049,PROD0085,97,29,37,2026-05-01
INV4348,WH019,PROD0052,1615,501,220,2026-07-28
INV4349,WH027,PROD0214,184,50,36,2026-06-25
INV4350,WH026,PROD0110,69,17,10,2026-06-20
INV4351,WH046,PROD0221,195,32,43,2026-07-01
INV4352,WH039,PROD0126,135,46,18,2026-06-18
INV4353,WH004,PROD0118,599,233,93,2026-07-18
INV4354,WH014,PROD0249,685,40,110,2026-07-09
INV4355,WH035,PROD0298,45,6,8,2026-07-01
INV4356,WH034,PROD0067,21,6,35,2026-06-14
INV4357,WH045,PROD0153,42,10,24,2026-05-08
INV4358,WH016,PROD0076,102,32,25,2026-06-25
INV4359,WH043,PROD0311,16,2,26,2026-06-04
INV4360,WH029,PROD0320,172,10,12,2026-06-16
INV4361,WH011,PROD0465,135,29,109,2026-06-30
INV4362,WH015,PROD0161,428,36,31,2026-06-18
INV4363,WH048,PROD0135,81,13,25,2026-05-08
INV4364,WH048,PROD0357,651,220,129,2026-07-17
INV4365,WH019,PROD0095,134,9,70,2026-07-06
INV4366,WH024,PROD0463,31,8,28,2026-04-05
INV4367,WH018,PROD0005,1013,309,124,2026-07-30
INV4368,WH021,PROD0308,198,73,20,2026-06-28
INV4369,WH015,PROD0453,363,56,140,2026-07-17
INV4370,WH048,PROD0323,147,39,8,2026-05-14
INV4371,WH005,PROD0432,360,138,130,2026-07-05
INV4372,WH034,PROD0132,322,20,125,2026-07-31
INV4373,WH002,PROD0150,192,66,31,2026-05-31
INV4374,WH030,PROD0198,2464,754,208,2026-07-27
INV4375,WH011,PROD0185,114,45,6,2026-05-27
INV4376,WH039,PROD0073,82,7,30,2026-05-09
INV4377,WH003,PROD0357,581,179,107,2026-07-01
INV4378,WH011,PROD0342,209,36,131,2026-06-28
INV4379,WH036,PROD0346,40,6,28,2026-04-21
INV4380,WH016,PROD0056,446,90,150,2026-07-21
INV4381,WH005,PROD0398,2336,633,231,2026-07-30
INV4382,WH050,PROD0497,194,65,29,2026-06-08
INV4383,WH007,PROD0321,463,60,453,2026-07-17
INV4384,WH045,PROD0127,41,8,34,2026-05-12
INV4385,WH025,PROD0052,1992,741,361,2026-07-27
INV4386,WH038,PROD0215,82,18,28,2026-04-11
INV4387,WH012,PROD0129,799,303,69,2026-07-17
INV4388,WH012,PROD0261,168,58,140,2026-07-17
INV4389,WH029,PROD0324,820,236,239,2026-07-20
INV4390,WH032,PROD0478,192,40,15,2026-04-19
INV4391,WH037,PROD0048,193,75,22,2026-05-25
INV4392,WH037,PROD0157,15,4,5,2026-04-20
INV4393,WH049,PROD0443,149,19,21,2026-05-12
INV4394,WH038,PROD0080,759,186,125,2026-07-04
INV4395,WH033,PROD0254,153,58,6,2026-04-11
INV4396,WH031,PROD0204,180,59,35,2026-05-10
INV4397,WH031,PROD0474,310,20,87,2026-06-19
INV4398,WH010,PROD0180,38,7,11,2026-04-25
INV4399,WH035,PROD0293,124,25,24,2026-05-07
INV4400,WH028,PROD0356,112,29,8,2026-04-05
INV4401,WH039,PROD0098,103,35,15,2026-05-15
INV4402,WH037,PROD0337,764,68,108,2026-07-09
INV4403,WH038,PROD0255,13,2,38,2026-05-18
INV4404,WH021,PROD0295,219,75,33,2026-06-29
INV4405,WH014,PROD0408,705,154,113,2026-06-26
INV4406,WH018,PROD0402,124,45,35,2026-05-02
INV4407,WH018,PROD0018,463,160,133,2026-06-24
INV4408,WH004,PROD0070,103,8,6,2026-04-04
INV4409,WH019,PROD0132,1455,495,118,2026-07-21
INV4410,WH035,PROD0165,127,22,25,2026-06-16
INV4411,WH014,PROD0252,76,10,22,2026-04-23
INV4412,WH043,PROD0336,131,25,29,2026-04-07
INV4413,WH022,PROD0354,1412,420,194,2026-07-31
INV4414,WH002,PROD0290,449,130,57,2026-07-22
INV4415,WH047,PROD0241,43,12,38,2026-04-13
INV4416,WH031,PROD0200,156,35,25,2026-04-07
INV4417,WH004,PROD0485,193,76,40,2026-04-19
INV4418,WH011,PROD0377,760,44,84,2026-06-27
INV4419,WH028,PROD0416,427,137,425,2026-07-29
INV4420,WH020,PROD0136,1006,321,428,2026-07-17
INV4421,WH045,PROD0185,21,5,8,2026-05-02
INV4422,WH007,PROD0222,100,22,19,2026-05-02
INV4423,WH044,PROD0270,1348,299,171,2026-07-27
INV4424,WH005,PROD0301,214,81,79,2026-07-10
INV4425,WH022,PROD0012,185,31,35,2026-06-10
INV4426,WH003,PROD0051,1890,325,410,2026-07-30
INV4427,WH034,PROD0032,591,58,109,2026-06-20
INV4428,WH043,PROD0024,15,1,38,2026-06-24
INV4429,WH048,PROD0158,375,143,172,2026-07-28
INV4430,WH015,PROD0092,542,170,103,2026-07-11
INV4431,WH019,PROD0051,315,57,146,2026-07-20
INV4432,WH023,PROD0465,725,66,108,2026-07-15
INV4433,WH037,PROD0434,1530,217,315,2026-07-17
INV4434,WH007,PROD0278,259,103,100,2026-06-23
INV4435,WH017,PROD0223,1763,147,402,2026-07-26
INV4436,WH010,PROD0015,58,19,19,2026-04-21
INV4437,WH004,PROD0189,1876,377,321,2026-07-21
INV4438,WH010,PROD0112,156,38,23,2026-06-08
INV4439,WH031,PROD0183,792,285,125,2026-07-04
INV4440,WH020,PROD0198,1292,281,342,2026-07-20
INV4441,WH036,PROD0323,93,4,8,2026-06-01
INV4442,WH012,PROD0448,559,161,90,2026-07-14
INV4443,WH014,PROD0417,29,5,30,2026-06-12
INV4444,WH022,PROD0181,60,12,15,2026-05-09
INV4445,WH042,PROD0325,88,25,37,2026-06-01
INV4446,WH036,PROD0368,572,146,127,2026-06-21
INV4447,WH033,PROD0451,781,274,97,2026-07-05
INV4448,WH034,PROD0496,546,124,86,2026-07-12
INV4449,WH032,PROD0404,147,11,29,2026-04-15
INV4450,WH029,PROD0195,269,95,106,2026-06-28
INV4451,WH012,PROD0428,388,85,42,2026-07-02
INV4452,WH010,PROD0010,83,6,6,2026-05-30
INV4453,WH030,PROD0413,204,19,102,2026-07-18
INV4454,WH018,PROD0128,354,140,88,2026-07-19
INV4455,WH024,PROD0225,641,97,148,2026-07-16
INV4456,WH023,PROD0163,17,2,10,2026-04-19
INV4457,WH005,PROD0339,181,54,33,2026-07-15
INV4458,WH024,PROD0203,123,41,19,2026-06-21
INV4459,WH043,PROD0355,128,14,22,2026-04-21
INV4460,WH029,PROD0185,116,46,6,2026-04-30
INV4461,WH007,PROD0362,189,39,33,2026-06-05
INV4462,WH039,PROD0247,481,173,142,2026-07-18
INV4463,WH043,PROD0452,84,8,15,2026-05-11
INV4464,WH036,PROD0316,50,18,15,2026-04-07
INV4465,WH001,PROD0213,29,5,18,2026-04-26
INV4466,WH045,PROD0304,119,13,30,2026-06-26
INV4467,WH006,PROD0500,79,18,20,2026-05-20
INV4468,WH018,PROD0425,130,44,10,2026-06-24
INV4469,WH002,PROD0403,18,1,24,2026-05-20
INV4470,WH048,PROD0125,27,10,12,2026-04-20
INV4471,WH041,PROD0209,159,34,136,2026-07-13
INV4472,WH013,PROD0410,1422,567,487,2026-07-24
INV4473,WH027,PROD0026,93,32,21,2026-04-29
INV4474,WH010,PROD0163,130,44,27,2026-07-01
INV4475,WH020,PROD0206,76,19,8,2026-05-14
INV4476,WH048,PROD0355,138,44,31,2026-06-18
INV4477,WH022,PROD0437,76,8,11,2026-04-27
INV4478,WH007,PROD0407,218,53,68,2026-06-17
INV4479,WH025,PROD0029,477,181,101,2026-07-21
INV4480,WH022,PROD0182,601,65,35,2026-06-17
INV4481,WH021,PROD0455,21,6,21,2026-05-29
INV4482,WH018,PROD0383,240,76,109,2026-07-06
INV4483,WH032,PROD0405,744,177,32,2026-06-19
INV4484,WH003,PROD0034,1645,334,163,2026-07-28
INV4485,WH027,PROD0395,55,7,31,2026-04-28
INV4486,WH029,PROD0023,85,6,14,2026-05-31
INV4487,WH043,PROD0259,219,77,67,2026-07-13
INV4488,WH029,PROD0500,107,21,39,2026-06-22
INV4489,WH028,PROD0274,29,5,21,2026-06-04
INV4490,WH010,PROD0344,67,12,34,2026-05-13
INV4491,WH004,PROD0161,357,115,45,2026-06-23
INV4492,WH002,PROD0408,606,47,85,2026-07-22
INV4493,WH030,PROD0179,38,1,39,2026-07-02
INV4494,WH031,PROD0284,74,11,16,2026-04-29
INV4495,WH007,PROD0272,170,37,32,2026-05-02
INV4496,WH009,PROD0353,33,8,15,2026-06-10
INV4497,WH038,PROD0443,40,2,21,2026-06-06
INV4498,WH010,PROD0057,102,39,15,2026-05-06
INV4499,WH040,PROD0249,647,128,58,2026-07-10
INV4500,WH045,PROD0028,636,69,116,2026-07-16
INV4501,WH023,PROD0304,159,46,22,2026-05-27
INV4502,WH050,PROD0201,161,9,39,2026-04-24
INV4503,WH050,PROD0085,97,6,30,2026-06-16
INV4504,WH007,PROD0381,114,27,140,2026-06-17
INV4505,WH043,PROD0020,27,2,30,2026-04-10
INV4506,WH046,PROD0124,568,207,37,2026-07-08
INV4507,WH040,PROD0181,169,15,11,2026-05-23
INV4508,WH025,PROD0386,29,5,32,2026-04-03
INV4509,WH026,PROD0449,98,36,39,2026-05-13
INV4510,WH025,PROD0439,23,3,13,2026-05-17
INV4511,WH033,PROD0250,292,97,148,2026-07-13
INV4512,WH012,PROD0168,382,126,76,2026-07-20
INV4513,WH002,PROD0199,729,192,64,2026-07-21
INV4514,WH030,PROD0420,62,22,40,2026-04-30
INV4515,WH035,PROD0469,304,110,111,2026-07-04
INV4516,WH004,PROD0328,11,1,32,2026-05-14
INV4517,WH016,PROD0437,192,60,19,2026-06-29
INV4518,WH004,PROD0116,1512,56,25,2026-04-10
INV4519,WH039,PROD0357,743,136,93,2026-07-20
INV4520,WH044,PROD0126,130,42,28,2026-04-14
INV4521,WH030,PROD0453,725,225,36,2026-07-02
INV4522,WH004,PROD0135,130,28,5,2026-06-16
INV4523,WH002,PROD0082,2165,387,317,2026-07-27
INV4524,WH001,PROD0352,22,7,25,2026-04-13
INV4525,WH008,PROD0459,1642,253,351,2026-07-26
INV4526,WH035,PROD0261,100,11,99,2026-07-04
INV4527,WH025,PROD0082,11955,391,184,2026-07-23
INV4528,WH023,PROD0162,329,59,53,2026-07-22
INV4529,WH035,PROD0185,28,10,25,2026-05-16
INV4530,WH022,PROD0081,1335,109,339,2026-07-30
INV4531,WH033,PROD0243,788,43,127,2026-06-30
INV4532,WH014,PROD0444,737,263,125,2026-07-15
INV4533,WH006,PROD0263,400,32,283,2026-07-20
INV4534,WH009,PROD0012,192,26,5,2026-04-30
INV4535,WH018,PROD0377,482,96,38,2026-07-01
INV4536,WH014,PROD0111,930,274,342,2026-07-25
INV4537,WH050,PROD0196,675,139,103,2026-07-06
INV4538,WH040,PROD0104,20,3,14,2026-04-07
INV4539,WH039,PROD0025,1837,357,126,2026-07-26
INV4540,WH003,PROD0225,182,61,49,2026-07-03
INV4541,WH014,PROD0313,404,39,108,2026-07-17
INV4542,WH005,PROD0291,1208,305,320,2026-07-25
INV4543,WH028,PROD0153,63,18,32,2026-05-19
INV4544,WH043,PROD0157,199,77,25,2026-04-05
INV4545,WH049,PROD0061,476,121,34,2026-06-18
INV4546,WH019,PROD0196,338,80,131,2026-07-16
INV4547,WH038,PROD0246,520,69,129,2026-07-08
INV4548,WH003,PROD0066,1112,116,104,2026-07-27
INV4549,WH016,PROD0417,66,17,38,2026-04-26
INV4550,WH043,PROD0292,1883,189,102,2026-07-19
INV4551,WH047,PROD0366,178,9,14,2026-04-30
INV4552,WH050,PROD0159,72,27,39,2026-05-08
INV4553,WH020,PROD0240,141,39,133,2026-06-21
INV4554,WH048,PROD0083,128,39,25,2026-05-02
INV4555,WH028,PROD0104,115,20,37,2026-06-29
INV4556,WH032,PROD0100,642,206,37,2026-06-17
INV4557,WH010,PROD0104,58,12,7,2026-04-21
INV4558,WH038,PROD0278,273,61,67,2026-06-23
INV4559,WH007,PROD0269,187,16,30,2026-06-15
INV4560,WH043,PROD0321,1995,421,196,2026-07-25
INV4561,WH044,PROD0090,2370,174,432,2026-07-21
INV4562,WH037,PROD0199,111,35,31,2026-06-28
INV4563,WH033,PROD0349,2444,897,132,2026-07-17
INV4564,WH004,PROD0160,969,233,289,2026-07-29
INV4565,WH021,PROD0258,15,4,32,2026-04-24
INV4566,WH043,PROD0313,724,287,130,2026-06-23
INV4567,WH014,PROD0064,142,33,101,2026-07-19
INV4568,WH040,PROD0280,98,36,21,2026-05-31
INV4569,WH036,PROD0294,21,2,22,2026-04-25
INV4570,WH021,PROD0277,106,10,34,2026-04-12
INV4571,WH002,PROD0217,532,82,125,2026-06-26
INV4572,WH041,PROD0311,157,45,35,2026-04-12
INV4573,WH002,PROD0272,137,47,40,2026-07-01
INV4574,WH034,PROD0089,174,64,26,2026-04-03
INV4575,WH027,PROD0377,638,37,97,2026-06-21
INV4576,WH006,PROD0171,427,163,92,2026-06-18
INV4577,WH041,PROD0376,122,18,17,2026-06-23
INV4578,WH008,PROD0431,132,51,26,2026-05-14
INV4579,WH039,PROD0309,1428,194,469,2026-07-27
INV4580,WH032,PROD0500,149,19,15,2026-05-06
INV4581,WH027,PROD0223,852,134,116,2026-07-23
INV4582,WH018,PROD0367,1942,106,229,2026-07-17
INV4583,WH029,PROD0230,85,8,31,2026-05-14
INV4584,WH045,PROD0249,623,214,114,2026-07-02
INV4585,WH022,PROD0340,86,14,14,2026-05-30
INV4586,WH026,PROD0233,278,69,108,2026-07-11
INV4587,WH030,PROD0083,44,11,31,2026-05-03
INV4588,WH043,PROD0013,705,99,260,2026-07-19
INV4589,WH011,PROD0225,338,96,101,2026-06-26
INV4590,WH016,PROD0316,44,12,17,2026-04-25
INV4591,WH042,PROD0452,74,16,32,2026-04-10
INV4592,WH028,PROD0045,25,4,19,2026-05-17
INV4593,WH004,PROD0287,89,24,17,2026-05-01
INV4594,WH020,PROD0427,158,15,15,2026-05-11
INV4595,WH024,PROD0003,1933,590,116,2026-07-31
INV4596,WH028,PROD0212,83,28,29,2026-04-12
INV4597,WH028,PROD0039,391,97,107,2026-07-20
INV4598,WH001,PROD0025,735,128,320,2026-07-25
INV4599,WH021,PROD0159,96,6,24,2026-06-01
INV4600,WH034,PROD0446,375,35,139,2026-06-27
INV4601,WH020,PROD0442,4596,253,118,2026-07-12
INV4602,WH012,PROD0421,233,58,73,2026-06-17
INV4603,WH030,PROD0352,60,19,8,2026-04-30
INV4604,WH026,PROD0192,112,34,11,2026-06-27
INV4605,WH035,PROD0348,1954,142,484,2026-07-17
INV4606,WH032,PROD0048,64,17,21,2026-07-02
INV4607,WH002,PROD0209,376,147,52,2026-07-13
INV4608,WH017,PROD0126,89,17,24,2026-04-08
INV4609,WH028,PROD0345,185,64,27,2026-06-25
INV4610,WH019,PROD0256,602,46,116,2026-07-06
INV4611,WH001,PROD0081,2382,596,291,2026-07-20
INV4612,WH046,PROD0430,150,25,39,2026-04-30
INV4613,WH036,PROD0253,91,12,16,2026-06-25
INV4614,WH023,PROD0452,92,28,15,2026-04-26
INV4615,WH011,PROD0391,333,63,36,2026-07-16
INV4616,WH047,PROD0119,383,103,437,2026-07-28
INV4617,WH039,PROD0492,136,20,34,2026-04-03
INV4618,WH019,PROD0117,68,20,14,2026-04-18
INV4619,WH030,PROD0269,119,32,36,2026-04-05
INV4620,WH046,PROD0028,402,152,139,2026-06-22
INV4621,WH041,PROD0326,1911,706,468,2026-07-27
INV4622,WH048,PROD0413,622,53,57,2026-07-04
INV4623,WH041,PROD0460,178,10,9,2026-06-30
INV4624,WH019,PROD0089,167,42,37,2026-06-11
INV4625,WH025,PROD0326,1363,129,167,2026-07-30
INV4626,WH023,PROD0260,99,38,35,2026-06-26
INV4627,WH012,PROD0146,628,31,105,2026-07-18
INV4628,WH031,PROD0289,156,49,10,2026-05-17
INV4629,WH048,PROD0134,68,26,21,2026-04-07
INV4630,WH023,PROD0493,779,309,433,2026-07-29
INV4631,WH017,PROD0141,157,45,121,2026-06-23
INV4632,WH002,PROD0213,176,66,18,2026-06-23
INV4633,WH022,PROD0313,764,124,67,2026-07-07
INV4634,WH048,PROD0402,177,47,22,2026-05-22
INV4635,WH047,PROD0427,41,4,14,2026-04-27
INV4636,WH005,PROD0094,502,41,69,2026-07-13
INV4637,WH006,PROD0164,75,29,21,2026-04-30
INV4638,WH014,PROD0393,575,39,111,2026-06-23
INV4639,WH002,PROD0228,16,4,28,2026-04-11
INV4640,WH009,PROD0198,1190,228,194,2026-07-24
INV4641,WH046,PROD0337,307,51,46,2026-06-25
INV4642,WH050,PROD0254,165,22,38,2026-06-26
INV4643,WH031,PROD0263,1289,481,325,2026-07-22
INV4644,WH043,PROD0169,51,13,17,2026-04-14
INV4645,WH013,PROD0200,154,23,11,2026-04-27
INV4646,WH007,PROD0444,795,227,133,2026-06-18
INV4647,WH024,PROD0232,193,20,14,2026-04-26
INV4648,WH027,PROD0412,100,26,11,2026-05-23
INV4649,WH011,PROD0247,1463,483,328,2026-07-18
INV4650,WH032,PROD0491,704,116,284,2026-07-21
INV4651,WH042,PROD0229,687,51,150,2026-07-08
INV4652,WH042,PROD0153,136,48,26,2026-05-14
INV4653,WH028,PROD0384,688,121,337,2026-07-25
INV4654,WH002,PROD0411,120,13,130,2026-07-20
INV4655,WH020,PROD0340,166,47,27,2026-04-27
INV4656,WH030,PROD0029,105,28,74,2026-07-15
INV4657,WH042,PROD0028,765,90,130,2026-06-26
INV4658,WH001,PROD0170,65,25,36,2026-05-14
INV4659,WH047,PROD0285,129,45,15,2026-04-03
INV4660,WH012,PROD0092,504,144,146,2026-06-20
INV4661,WH013,PROD0046,178,19,125,2026-06-30
INV4662,WH032,PROD0069,178,29,6,2026-05-07
INV4663,WH047,PROD0050,417,57,140,2026-07-03
INV4664,WH008,PROD0304,190,27,29,2026-04-09
INV4665,WH037,PROD0498,1874,266,190,2026-07-21
INV4666,WH018,PROD0004,688,219,149,2026-07-13
INV4667,WH043,PROD0039,463,131,87,2026-07-08
INV4668,WH022,PROD0003,2121,606,130,2026-07-26
INV4669,WH010,PROD0179,32,12,12,2026-06-29
INV4670,WH029,PROD0067,14,3,35,2026-05-18
INV4671,WH048,PROD0192,116,30,32,2026-06-23
INV4672,WH047,PROD0236,185,71,29,2026-07-01
INV4673,WH004,PROD0367,1407,560,220,2026-07-27
INV4674,WH026,PROD0335,1823,332,275,2026-07-24
INV4675,WH024,PROD0215,174,54,30,2026-05-17
INV4676,WH038,PROD0330,132,10,35,2026-05-25
INV4677,WH001,PROD0222,143,8,25,2026-04-15
INV4678,WH047,PROD0078,71,18,20,2026-06-26
INV4679,WH028,PROD0390,189,29,16,2026-06-17
INV4680,WH002,PROD0443,117,44,11,2026-05-15
INV4681,WH030,PROD0113,351,112,264,2026-07-28
INV4682,WH039,PROD0001,602,44,120,2026-06-19
INV4683,WH027,PROD0077,692,260,55,2026-07-19
INV4684,WH023,PROD0445,24,8,35,2026-06-18
INV4685,WH026,PROD0063,1927,244,409,2026-07-31
INV4686,WH030,PROD0030,439,63,103,2026-07-19
INV4687,WH037,PROD0328,184,48,35,2026-05-07
INV4688,WH007,PROD0305,1467,89,311,2026-07-24
INV4689,WH025,PROD0345,22,3,40,2026-05-04
INV4690,WH005,PROD0442,252,31,49,2026-06-20
INV4691,WH049,PROD0251,654,195,96,2026-07-03
INV4692,WH037,PROD0277,140,19,37,2026-06-13
INV4693,WH048,PROD0201,147,30,32,2026-06-10
INV4694,WH045,PROD0120,112,27,141,2026-07-20
INV4695,WH021,PROD0132,2299,909,270,2026-07-22
INV4696,WH013,PROD0437,65,22,29,2026-05-06
INV4697,WH006,PROD0034,1641,521,295,2026-07-24
INV4698,WH005,PROD0142,14,5,39,2026-06-12
INV4699,WH019,PROD0386,113,31,24,2026-04-16
INV4700,WH008,PROD0329,71,13,33,2026-06-22
INV4701,WH037,PROD0143,986,319,439,2026-07-19
INV4702,WH024,PROD0465,683,146,82,2026-07-07
INV4703,WH015,PROD0061,769,136,136,2026-07-18
INV4704,WH016,PROD0196,694,41,132,2026-07-21
INV4705,WH020,PROD0222,197,51,24,2026-05-27
INV4706,WH035,PROD0034,1645,520,150,2026-07-22
INV4707,WH010,PROD0254,153,41,10,2026-04-03
INV4708,WH044,PROD0083,121,8,39,2026-04-17
INV4709,WH028,PROD0491,504,171,427,2026-07-25
INV4710,WH006,PROD0220,2047,171,469,2026-07-25
INV4711,WH030,PROD0351,6461,98,411,2026-07-27
INV4712,WH004,PROD0286,17,5,26,2026-04-27
INV4713,WH010,PROD0144,794,212,31,2026-07-06
INV4714,WH046,PROD0351,1620,181,459,2026-07-24
INV4715,WH003,PROD0119,540,96,201,2026-07-30
INV4716,WH034,PROD0443,115,19,10,2026-05-06
INV4717,WH050,PROD0078,185,28,24,2026-04-15
INV4718,WH027,PROD0136,711,182,412,2026-07-27
INV4719,WH033,PROD0478,64,4,16,2026-05-17
INV4720,WH006,PROD0006,858,106,306,2026-07-28
INV4721,WH009,PROD0075,123,38,36,2026-04-04
INV4722,WH021,PROD0296,1553,307,447,2026-07-29
INV4723,WH040,PROD0338,200,28,28,2026-05-16
INV4724,WH017,PROD0276,1144,66,41,2026-07-07
INV4725,WH021,PROD0332,96,25,35,2026-05-12
INV4726,WH024,PROD0446,205,64,56,2026-06-18
INV4727,WH024,PROD0413,354,76,50,2026-07-09
INV4728,WH049,PROD0111,2327,493,224,2026-07-30
INV4729,WH021,PROD0077,797,80,121,2026-07-08
INV4730,WH007,PROD0379,309,101,102,2026-06-30
INV4731,WH037,PROD0454,2071,223,266,2026-07-25
INV4732,WH013,PROD0454,1212,65,291,2026-07-31
INV4733,WH045,PROD0167,433,28,122,2026-06-19
INV4734,WH034,PROD0088,1498,524,121,2026-07-24
INV4735,WH034,PROD0195,291,67,76,2026-06-30
INV4736,WH037,PROD0097,562,200,32,2026-06-25
INV4737,WH041,PROD0185,139,25,34,2026-06-05
INV4738,WH024,PROD0181,147,14,13,2026-04-07
INV4739,WH013,PROD0480,780,310,40,2026-06-26
INV4740,WH006,PROD0190,302,82,138,2026-07-14
INV4741,WH002,PROD0398,1180,98,253,2026-07-19
INV4742,WH019,PROD0480,554,174,91,2026-07-01
INV4743,WH045,PROD0346,117,9,18,2026-05-01
INV4744,WH038,PROD0301,650,151,90,2026-07-22
INV4745,WH045,PROD0498,1663,190,227,2026-07-23
INV4746,WH036,PROD0379,177,52,132,2026-07-11
INV4747,WH050,PROD0115,178,37,29,2026-05-21
INV4748,WH013,PROD0389,175,25,36,2026-05-14
INV4749,WH008,PROD0082,1642,621,296,2026-07-29
INV4750,WH035,PROD0494,772,247,56,2026-07-05
INV4751,WH044,PROD0138,43,5,29,2026-06-17
INV4752,WH044,PROD0452,106,26,7,2026-05-08
INV4753,WH013,PROD0310,163,12,21,2026-05-20
INV4754,WH034,PROD0103,631,167,122,2026-07-13
INV4755,WH010,PROD0499,2414,133,474,2026-07-25
INV4756,WH007,PROD0385,158,43,61,2026-06-26
INV4757,WH024,PROD0193,163,62,26,2026-04-10
INV4758,WH012,PROD0162,741,196,34,2026-06-28
INV4759,WH014,PROD0164,53,12,40,2026-04-26
INV4760,WH001,PROD0347,150,56,37,2026-04-27
INV4761,WH034,PROD0036,675,57,101,2026-07-24
INV4762,WH012,PROD0469,309,18,120,2026-06-27
INV4763,WH027,PROD0262,17,2,37,2026-04-10
INV4764,WH033,PROD0147,76,25,22,2026-06-06
INV4765,WH050,PROD0058,303,106,52,2026-06-25
INV4766,WH032,PROD0254,116,37,18,2026-04-22
INV4767,WH005,PROD0367,610,138,450,2026-07-17
INV4768,WH020,PROD0358,71,27,7,2026-04-18
INV4769,WH050,PROD0193,141,12,21,2026-06-10
INV4770,WH049,PROD0492,18,6,9,2026-04-26
INV4771,WH030,PROD0086,163,58,10,2026-04-05
INV4772,WH011,PROD0494,495,78,75,2026-06-24
INV4773,WH004,PROD0068,317,23,43,2026-07-14
INV4774,WH029,PROD0403,14,4,24,2026-06-10
INV4775,WH032,PROD0439,90,21,38,2026-04-24
INV4776,WH035,PROD0163,166,32,15,2026-06-29
INV4777,WH017,PROD0060,107,37,27,2026-06-16
INV4778,WH026,PROD0046,666,35,143,2026-07-16
INV4779,WH007,PROD0479,143,30,32,2026-07-18
INV4780,WH012,PROD0388,92,17,9,2026-06-04
INV4781,WH010,PROD0100,656,50,113,2026-07-21
INV4782,WH003,PROD0091,422,152,389,2026-07-21
INV4783,WH006,PROD0427,162,12,24,2026-07-02
INV4784,WH018,PROD0199,730,257,79,2026-07-17
INV4785,WH026,PROD0019,576,209,93,2026-07-13
INV4786,WH041,PROD0381,389,114,76,2026-07-19
INV4787,WH036,PROD0004,544,158,124,2026-07-09
INV4788,WH023,PROD0118,346,20,56,2026-06-29
INV4789,WH046,PROD0096,2025,791,167,2026-07-26
INV4790,WH037,PROD0140,106,14,12,2026-05-01
INV4791,WH024,PROD0341,176,14,133,2026-07-01
INV4792,WH009,PROD0016,1921,133,326,2026-07-28
INV4793,WH001,PROD0245,416,70,41,2026-07-10
INV4794,WH027,PROD0213,96,23,20,2026-06-02
INV4795,WH025,PROD0116,179,39,38,2026-05-17
INV4796,WH039,PROD0052,1611,476,358,2026-07-31
INV4797,WH036,PROD0153,36,10,30,2026-06-14
INV4798,WH003,PROD0048,192,44,24,2026-05-08
INV4799,WH002,PROD0116,157,57,21,2026-04-12
INV4800,WH046,PROD0346,195,68,23,2026-05-14
INV4801,WH007,PROD0258,259,4,6,2026-06-15
INV4802,WH039,PROD0268,150,46,5,2026-05-12
