Purchase_Order_ID,Order_Date,Supplier_ID,Product_ID,Warehouse_ID,Order_Quantity,Unit_Cost,Expected_Delivery_Date,Actual_Delivery_Date,Defective_Quantity,Transportation_Mode,Freight_Cost,Payment_Terms,Payment_Method
PO031844,2025-05-02,SUP0043,PROD0082,WH007,910,725.12,2025-05-07,2025-05-07,1,Road,1065.47,Advance Payment,Bank Transfer
PO031845,2024-09-28,SUP0080,PROD0256,WH001,225,442.8,2024-09-30,2024-10-07,4,Air,2571.09,Net 60,RTGS
PO031846,2024-05-20,SUP0090,PROD0055,WH048,1126,18131.33,2024-05-27,2024-05-26,1,Rail,2148.09,Advance Payment,RTGS
PO031847,2025-11-04,SUP0086,PROD0132,WH015,966,839.3,2025-11-11,2025-11-16,19,Rail,1450.39,Net 60,NEFT
PO031848,2026-01-15,SUP0079,PROD0343,WH045,1721,41893.44,2026-01-20,2026-01-17,22,Road,6507.1,Net 90,NEFT
PO031849,2024-10-04,SUP0077,PROD0036,WH038,1842,1629.06,2024-10-09,2024-10-09,72,Road,28864.11,Advance Payment,RTGS
PO031850,2025-02-06,SUP0022,PROD0330,WH034,82,1247.43,2025-02-13,2025-02-10,0,Rail,629.33,Net 30,Cheque
PO031851,2025-02-05,SUP0060,PROD0454,WH009,782,164.09,2025-02-10,2025-02-18,3,Road,1126.87,Net 30,Bank Transfer
PO031852,2025-05-26,SUP0085,PROD0487,WH001,141,35565.47,2025-06-02,2025-06-02,3,Rail,969.99,Net 90,Cheque
PO031853,2024-02-17,SUP0063,PROD0100,WH009,429,341.45,2024-02-19,2024-02-19,5,Air,11394.09,Net 45,RTGS
PO031854,2025-10-11,SUP0114,PROD0375,WH042,99,2435.21,2025-10-16,,1,Road,500.63,Advance Payment,RTGS
PO031855,2025-06-22,SUP0024,PROD0468,WH002,152,2402.46,2025-06-29,2025-06-28,8,Rail,1708.25,Advance Payment,Cheque
PO031856,2025-05-07,SUP0065,PROD0041,WH022,30,166.02,2025-05-12,2025-05-12,0,Road,761.18,Net 45,Cheque
PO031857,2026-06-28,SUP0029,PROD0199,WH025,87,41786.99,2026-07-05,2026-07-05,0,Rail,465.84,Net 30,RTGS
PO031858,2024-05-19,SUP0001,PROD0463,WH014,30,1399.52,2024-05-21,2024-05-24,0,Air,1098.05,Net 45,NEFT
PO031859,2024-08-24,SUP0001,PROD0092,WH035,366,18889.99,2024-08-29,2024-08-29,15,Road,22349.83,Net 45,Cheque
PO031860,2025-04-04,SUP0073,PROD0474,WH016,311,423.96,2025-04-06,2025-04-06,1,Air,1960.95,Net 30,Bank Transfer
PO031861,2024-03-26,SUP0021,PROD0263,WH019,390,2593.16,2024-03-31,2024-03-31,14,Road,7045.52,Net 30,NEFT
PO031862,2025-01-27,SUP0078,PROD0046,WH041,405,396.61,2025-02-01,2025-02-08,0,Road,2045.19,Net 30,Bank Transfer
PO031863,2025-11-05,SUP0028,PROD0222,WH031,39,2424.18,2025-11-10,2025-11-10,0,Road,901.65,Net 90,NEFT
PO031864,2025-05-07,SUP0018,PROD0158,WH002,1048,479.12,2025-05-12,2025-05-12,14,Road,729.32,Net 90,RTGS
PO031865,2026-02-20,SUP0097,PROD0133,WH032,809,2032.36,2026-02-25,2026-02-24,5,Road,1849.18,Net 30,NEFT
PO031866,2024-08-30,SUP0052,PROD0270,WH036,707,1730.96,2024-09-04,2024-09-04,24,Road,7005.65,Net 45,Bank Transfer
PO031867,2024-10-06,SUP0107,PROD0240,WH011,436,396.22,2024-10-13,2024-10-13,7,Rail,984.72,Net 90,NEFT
PO031868,2024-07-13,SUP0066,PROD0239,WH008,177,306.26,2024-07-18,2024-07-18,3,Road,1193.4,Net 45,Cheque
PO031869,2026-05-17,SUP0115,PROD0039,WH048,447,294.7,2026-05-22,2026-05-22,10,Road,3594.02,Net 90,NEFT
PO031870,2024-08-27,SUP0098,PROD0406,WH005,118,391.48,2024-09-01,2024-09-03,0,Road,790.79,Net 30,NEFT
PO031871,2025-08-24,SUP0088,PROD0239,WH034,445,263.18,2025-08-31,2025-09-03,8,Rail,1845.24,Net 45,NEFT
PO031872,2025-05-08,SUP0062,PROD0416,WH032,257,5284.42,2025-05-10,2025-05-10,1,Air,106897.87,Net 60,RTGS
PO031873,2024-10-28,SUP0019,PROD0416,WH047,1027,6071.8,2024-11-02,2024-11-02,19,Road,83144.24,Advance Payment,Cheque
PO031874,2024-10-08,SUP0002,PROD0152,WH006,269,20178.81,2024-10-10,2024-10-08,8,Air,46592.45,Advance Payment,RTGS
PO031875,2024-08-19,SUP0070,PROD0003,WH008,346,21.13,2024-08-24,2024-08-28,11,Road,1768.76,Net 90,Cheque
PO031876,2025-03-05,SUP0055,PROD0459,WH034,232,282.19,2025-03-10,,6,Road,1787.62,Net 90,NEFT
PO031877,2025-04-27,SUP0079,PROD0380,WH004,266,6152.81,2025-05-02,2025-05-04,8,Road,12022.59,Net 45,NEFT
PO031878,2026-04-18,SUP0057,PROD0051,WH036,1067,5139.2,2026-04-23,2026-04-23,14,Road,13820.31,Net 30,NEFT
PO031879,2026-03-07,SUP0011,PROD0349,WH044,1828,3032.53,2026-03-12,2026-03-12,11,Road,2044.36,Net 30,Cheque
PO031880,2025-01-23,SUP0016,PROD0008,WH025,202,9672.58,2025-01-25,2025-01-23,1,Air,60144.65,Net 45,Cheque
PO031881,2025-06-25,SUP0116,PROD0011,WH026,63,10070.23,2025-06-30,2025-06-30,0,Road,1339.5,Net 45,Bank Transfer
PO031882,2026-02-18,SUP0085,PROD0263,WH033,441,3315.18,2026-02-23,2026-02-23,10,Road,8087.68,Net 45,RTGS
PO031883,2025-12-29,SUP0062,PROD0044,WH009,131,9575.08,2026-01-03,2026-01-03,3,Road,4683.1,Net 60,RTGS
PO031884,2025-07-26,SUP0027,PROD0486,WH047,568,2270.26,2025-07-31,2025-07-31,20,Road,3948.66,Net 45,Bank Transfer
PO031885,2026-06-28,SUP0022,PROD0451,WH008,58,28372.8,2026-07-03,2026-07-03,2,Road,796.56,Net 60,Bank Transfer
PO031886,2026-03-09,SUP0003,PROD0324,WH017,1816,1037.48,2026-03-16,2026-03-18,16,Rail,7272.24,Net 45,Bank Transfer
PO031887,2025-03-02,SUP0003,PROD0030,WH015,293,1145.97,2025-03-07,2025-03-07,5,Road,1328.96,Advance Payment,NEFT
PO031888,2024-08-27,SUP0115,PROD0158,WH042,1936,385.62,2024-09-03,2024-09-03,2,Rail,1120.44,Advance Payment,NEFT
PO031889,2024-08-26,SUP0021,PROD0180,WH013,43,187.1,2024-08-31,2024-09-05,1,Road,1001.7,Advance Payment,Bank Transfer
PO031890,2026-04-23,SUP0043,PROD0238,WH043,24,109.32,2026-04-28,2026-04-28,0,Road,581.08,Net 45,Cheque
PO031891,2024-06-28,SUP0070,PROD0080,WH048,303,15067.09,2024-07-03,2024-07-03,15,Road,13391.36,Net 90,NEFT
PO031892,2026-06-09,SUP0089,PROD0291,WH047,1362,141.68,2026-06-14,2026-06-14,2,Road,7110.04,Advance Payment,Bank Transfer
PO031893,2025-12-29,SUP0105,PROD0213,WH050,11,5096.52,2026-01-03,,0,Road,415.73,Net 90,RTGS
PO031894,2024-06-21,SUP0037,PROD0481,WH044,1073,472.61,2024-06-26,2024-06-26,7,Road,,Net 60,NEFT
PO031895,2024-01-23,SUP0094,PROD0476,WH003,713,14865.08,2024-01-28,2024-01-28,7,Road,25555.5,Net 30,Bank Transfer
PO031896,2026-05-11,SUP0056,PROD0285,WH012,18,3743.95,2026-05-16,2026-05-16,0,Road,1250.55,Net 90,RTGS
PO031897,2024-05-12,SUP0039,PROD0321,WH029,1413,8643.41,2024-05-17,2024-05-17,47,Road,11684.41,Net 60,NEFT
PO031898,2024-02-27,SUP0020,PROD0063,WH001,997,231.72,2024-03-03,2024-03-03,5,Road,,Net 45,Bank Transfer
PO031899,2025-08-31,SUP0065,PROD0104,WH032,150,2143.36,2025-09-02,2025-09-02,4,Air,1207.7,Net 60,RTGS
PO031900,2024-06-16,SUP0035,PROD0454,WH037,681,178.06,2024-06-23,2024-06-23,4,Rail,519.19,Net 60,NEFT
PO031901,2024-01-12,SUP0043,PROD0349,WH020,703,2694.79,2024-01-17,2024-01-17,21,Road,1167.46,Net 90,Bank Transfer
PO031902,2026-01-22,SUP0090,PROD0088,WH008,1773,268.78,2026-01-24,2026-01-21,15,Air,13732.27,Net 45,NEFT
PO031903,2024-12-15,SUP0021,PROD0288,WH037,1277,1675.29,2024-12-20,2024-12-28,32,Road,15071.68,Net 30,NEFT
PO031904,2024-09-29,SUP0010,PROD0474,WH031,367,390.89,2024-10-13,2024-10-21,2,Sea,375.94,Net 45,Bank Transfer
PO031905,2024-09-27,SUP0045,PROD0170,WH031,114,4185.65,2024-10-02,2024-10-02,1,Road,4635.94,Advance Payment,Cheque
PO031906,2024-06-19,SUP0093,PROD0088,WH025,884,361.86,2024-06-24,2024-06-24,9,Road,1567.06,Net 60,RTGS
PO031907,2024-03-07,SUP0003,PROD0478,WH050,108,992.43,2024-03-21,2024-03-18,2,Sea,758.15,Advance Payment,RTGS
PO031908,2026-01-16,SUP0043,PROD0227,WH040,1777,3426.42,2026-01-21,2026-01-21,2,Road,26683.91,Advance Payment,NEFT
PO031909,2025-05-26,SUP0052,PROD0202,WH045,41,489.9,2025-05-31,2025-06-04,0,Road,365.85,Net 90,RTGS
PO031910,2025-10-01,SUP0041,PROD0124,WH049,56,1308.19,2025-10-06,2025-10-05,1,Road,701.12,Net 45,Bank Transfer
PO031911,2025-04-03,SUP0107,PROD0449,WH008,58,3948.92,2025-04-08,2025-04-11,2,Road,1236.12,Advance Payment,Bank Transfer
PO031912,2024-05-21,SUP0041,PROD0426,WH030,304,550.83,2024-05-28,2024-05-25,3,Rail,671.75,Advance Payment,Cheque
PO031913,2025-03-18,SUP0077,PROD0196,WH030,219,509.41,2025-04-01,2025-03-29,9,Sea,855.87,Advance Payment,RTGS
PO031914,2024-12-02,SUP0009,PROD0013,WH027,1224,3009.64,2024-12-04,2024-12-06,52,Air,8214.48,Advance Payment,NEFT
PO031915,2025-08-30,SUP0046,PROD0220,WH035,1011,598.82,2025-09-04,2025-09-03,28,Road,1440.96,Net 30,RTGS
PO031916,2024-02-04,SUP0016,PROD0083,WH050,52,4709.98,2024-02-18,2024-02-18,2,Sea,1025.66,Net 90,NEFT
PO031917,2024-01-30,SUP0113,PROD0065,WH044,706,3041.43,2024-02-06,,32,Rail,1734.51,Net 90,RTGS
PO031918,2026-04-16,SUP0047,PROD0189,WH013,1480,2279.83,2026-04-23,2026-04-30,72,Rail,1561.9,Net 30,Bank Transfer
PO031919,2026-02-19,SUP0028,PROD0046,WH021,480,382.5,2026-02-24,2026-02-24,15,Road,1743.19,Net 90,NEFT
PO031920,2024-10-03,SUP0028,PROD0483,WH009,1813,3237.18,2024-10-08,2024-10-08,37,Road,15108.15,Advance Payment,NEFT
PO031921,2024-08-05,SUP0075,PROD0020,WH024,88,29662.63,2024-08-10,2024-08-18,2,Road,8094.81,Net 45,Cheque
PO031922,2024-10-20,SUP0108,PROD0195,WH048,400,3163.06,2024-10-25,2024-10-25,7,Road,9089.89,Net 90,Bank Transfer
PO031923,2025-01-07,SUP0094,PROD0075,WH033,76,330.34,2025-01-09,2025-01-09,1,Air,1818.71,Net 60,Cheque
PO031924,2025-07-21,SUP0011,PROD0343,WH001,1013,33623.97,2025-07-26,2025-07-26,30,Road,4779.72,Net 45,Bank Transfer
PO031925,2024-03-10,SUP0029,PROD0036,WH008,1438,1727.4,2024-03-12,2024-03-12,31,Air,107968.28,Net 30,Bank Transfer
PO031926,2024-11-19,SUP0114,PROD0274,WH003,130,467.42,2024-11-24,2024-11-24,1,Road,666.78,Net 90,NEFT
PO031927,2025-04-10,SUP0056,PROD0386,WH014,63,8961.92,2025-04-15,,0,Road,2514.59,Net 30,NEFT
PO031928,2025-08-29,SUP0076,PROD0481,WH014,1485,480.12,2025-09-03,2025-09-01,27,Road,10377.51,Net 60,Cheque
PO031929,2025-06-19,SUP0072,PROD0348,WH049,491,1216.03,2025-07-03,2025-07-08,16,Sea,1045.66,Net 60,Bank Transfer
PO031930,2025-12-13,SUP0057,PROD0046,WH033,331,365.34,2025-12-15,2025-12-12,1,Air,6176.48,Net 45,NEFT
PO031931,2025-06-22,SUP0053,PROD0039,WH004,414,333.6,2025-06-27,2025-06-27,16,Road,3377.72,Net 45,Cheque
PO031932,2026-02-14,SUP0074,PROD0364,WH038,112,655.01,2026-02-19,2026-02-23,0,Road,945.0,Net 45,RTGS
PO031933,2025-04-18,SUP0119,PROD0099,WH025,101,3839.07,2025-04-23,2025-04-23,1,Road,1062.46,Net 30,NEFT
PO031934,2024-11-28,SUP0059,PROD0220,WH047,878,657.31,2024-12-05,2024-12-05,21,Rail,1229.11,Net 30,Cheque
PO031935,2024-11-15,SUP0035,PROD0491,WH013,1351,401.67,2024-11-20,2024-11-20,29,Road,6008.68,Net 30,RTGS
PO031936,2024-11-08,SUP0052,PROD0415,WH041,120,20190.16,2024-11-13,2024-11-21,2,Road,1111.99,Net 90,Cheque
PO031937,2024-08-28,SUP0036,PROD0426,WH039,1685,530.69,2024-09-11,2024-09-11,6,Sea,1372.17,Advance Payment,RTGS
PO031938,2026-06-19,SUP0077,PROD0434,WH025,1059,11073.43,2026-06-26,2026-06-26,29,Rail,38511.31,Net 30,RTGS
PO031939,2024-05-26,SUP0058,PROD0309,WH038,1937,54.15,2024-06-09,2024-06-07,35,Sea,2177.01,Advance Payment,Cheque
PO031940,2024-05-06,SUP0116,PROD0370,WH009,490,287.4,2024-05-11,2024-05-11,4,Road,,Net 30,NEFT
PO031941,2026-05-28,SUP0091,PROD0175,WH038,707,1713.31,2026-06-04,2026-06-07,24,Rail,2396.7,Advance Payment,Bank Transfer
PO031942,2026-04-25,SUP0104,PROD0499,WH043,736,2565.51,2026-04-30,,11,Road,3923.08,Net 30,Bank Transfer
PO031943,2025-11-15,SUP0002,PROD0132,WH038,593,656.3,2025-11-22,2025-11-22,15,Rail,811.82,Net 30,NEFT
PO031944,2026-03-15,SUP0028,PROD0296,WH035,482,15199.07,2026-03-20,2026-03-20,6,Road,7082.88,Advance Payment,Cheque
PO031945,2025-04-24,SUP0098,PROD0133,WH029,1040,1498.45,2025-04-29,2025-04-29,14,Road,1902.94,Net 60,Bank Transfer
PO031946,2025-02-02,SUP0085,PROD0052,WH050,1056,1202.02,2025-02-07,2025-02-07,12,Road,6229.07,Net 45,Cheque
PO031947,2024-07-04,SUP0070,PROD0287,WH014,138,6274.99,2024-07-18,2024-07-18,6,Sea,700.52,Advance Payment,NEFT
PO031948,2025-06-22,SUP0063,PROD0174,WH038,1237,1843.4,2025-06-29,2025-06-29,54,Rail,,Net 30,Cheque
PO031949,2024-03-21,SUP0052,PROD0292,WH034,641,85.79,2024-03-23,2024-03-26,12,Air,4504.63,Net 30,RTGS
PO031950,2026-01-07,SUP0060,PROD0280,WH025,42,450.01,2026-01-12,2026-01-12,0,Road,908.16,Net 90,Cheque
PO031951,2024-03-31,SUP0103,PROD0271,WH042,340,47799.6,2024-04-07,2024-04-04,7,Rail,1038.92,Net 60,Bank Transfer
PO031952,2025-04-19,SUP0090,PROD0056,WH028,355,32155.83,2025-04-24,2025-04-24,7,Road,22509.45,Net 30,NEFT
PO031953,2024-05-15,SUP0036,PROD0217,WH030,191,40664.87,2024-05-20,2024-05-24,2,Road,800.26,Net 30,RTGS
PO031954,2025-07-13,SUP0104,PROD0410,WH039,1526,1578.18,2025-07-18,2025-07-18,0,Road,1176.29,Advance Payment,Cheque
PO031955,2025-06-21,SUP0082,PROD0151,WH037,382,2391.19,2025-06-26,2025-06-26,9,Road,1524.05,Net 90,NEFT
PO031956,2024-08-17,SUP0062,PROD0220,WH047,332,768.41,2024-08-22,2024-08-22,4,Road,866.6,Net 90,NEFT
PO031957,2024-03-18,SUP0106,PROD0244,WH042,298,929.23,2024-04-01,2024-04-01,6,Sea,689.99,Net 30,NEFT
PO031958,2024-09-21,SUP0116,PROD0435,WH002,239,198.29,2024-09-26,2024-09-23,4,Road,,Net 90,Cheque
PO031959,2025-04-04,SUP0043,PROD0326,WH021,1893,17592.01,2025-04-11,2025-04-13,42,Rail,,Net 60,NEFT
PO031960,2026-06-29,SUP0039,PROD0047,WH034,106,1227.73,2026-07-06,2026-07-06,6,Rail,1234.02,Net 30,RTGS
PO031961,2024-12-19,SUP0005,PROD0436,WH019,1776,756.8,2024-12-24,2024-12-27,66,Road,794.38,Net 45,RTGS
PO031962,2024-12-30,SUP0090,PROD0422,WH040,117,8092.26,2025-01-04,2025-01-04,3,Road,6748.73,Net 60,NEFT
PO031963,2025-04-14,SUP0075,PROD0378,WH038,855,1723.03,2025-04-19,2025-04-19,35,Road,6921.63,Net 30,Cheque
PO031964,2024-05-19,SUP0050,PROD0229,WH031,423,2629.67,2024-05-24,2024-05-23,0,Road,2801.46,Net 90,NEFT
PO031965,2026-05-06,SUP0016,PROD0379,WH026,260,23464.78,2026-05-11,2026-05-11,10,Road,397.15,Net 90,RTGS
PO031966,2025-06-28,SUP0083,PROD0237,WH012,1524,97.38,2025-07-03,2025-07-12,16,Road,7301.55,Net 30,Cheque
PO031967,2025-01-12,SUP0052,PROD0367,WH030,973,1380.55,2025-01-17,,8,Road,2877.21,Net 45,Bank Transfer
PO031968,2025-01-02,SUP0069,PROD0444,WH026,94,1779.45,2025-01-16,,1,Sea,593.7,Net 30,RTGS
PO031969,2024-04-15,SUP0071,PROD0448,WH048,187,159.65,2024-04-22,2024-04-22,0,Rail,1520.74,Advance Payment,Cheque
PO031970,2025-05-06,SUP0003,PROD0223,WH031,682,281.42,2025-05-11,2025-05-11,20,Road,2490.64,Advance Payment,Cheque
PO031971,2024-08-19,SUP0089,PROD0434,WH048,1551,11441.86,2024-08-24,2024-08-24,4,Road,155681.51,Net 45,Bank Transfer
PO031972,2025-01-22,SUP0010,PROD0047,WH015,347,994.52,2025-01-27,2025-02-06,3,Road,5464.74,Net 90,RTGS
PO031973,2025-05-31,SUP0051,PROD0047,WH010,106,1266.23,2025-06-14,2025-06-24,3,Sea,978.72,Net 90,RTGS
PO031974,2024-01-16,SUP0069,PROD0275,WH036,1124,72.86,2024-01-30,2024-01-30,34,Sea,2703.02,Net 60,Bank Transfer
PO031975,2024-08-25,SUP0032,PROD0324,WH040,1197,973.92,2024-09-01,2024-09-01,1,Rail,5260.29,Net 90,Cheque
PO031976,2024-10-27,SUP0096,PROD0069,WH026,66,4006.02,2024-11-01,2024-11-01,1,Road,2050.06,Net 90,RTGS
PO031977,2026-04-15,SUP0005,PROD0234,WH009,131,52.91,2026-04-20,2026-04-20,4,Road,1444.17,Net 45,Bank Transfer
PO031978,2025-06-14,SUP0119,PROD0043,WH017,446,362.57,2025-06-21,2025-06-21,0,Rail,1468.54,Net 90,RTGS
PO031979,2025-05-06,SUP0118,PROD0301,WH006,312,858.64,2025-05-13,2025-05-10,0,Rail,1428.55,Net 90,NEFT
PO031980,2025-06-08,SUP0043,PROD0432,WH022,105,1303.43,2025-06-13,2025-06-13,3,Road,2249.6,Net 45,NEFT
PO031981,2024-05-10,SUP0083,PROD0367,WH016,1881,1554.59,2024-05-15,,7,Road,3575.51,Net 90,RTGS
PO031982,2026-02-11,SUP0012,PROD0185,WH022,117,71.84,2026-02-16,2026-02-16,0,Road,944.02,Net 90,RTGS
PO031983,2024-09-27,SUP0031,PROD0498,WH039,1853,1861.23,2024-09-29,2024-09-29,53,Air,13533.3,Net 45,RTGS
PO031984,2024-08-06,SUP0081,PROD0331,WH004,18,3543.83,2024-08-11,2024-08-11,0,Road,651.37,Net 90,Cheque
PO031985,2025-06-28,SUP0022,PROD0412,WH004,134,1048.53,2025-07-03,2025-07-03,2,Road,1133.64,Net 30,Cheque
PO031986,2025-05-25,SUP0059,PROD0334,WH009,1717,625.72,2025-05-30,2025-05-30,9,Road,2471.75,Advance Payment,NEFT
PO031987,2026-03-19,SUP0118,PROD0497,WH014,92,2963.49,2026-03-24,2026-03-24,3,Road,1191.39,Net 90,Cheque
PO031988,2026-03-12,SUP0052,PROD0416,WH042,1208,4904.86,2026-03-17,2026-03-17,44,Road,101509.06,Net 90,Bank Transfer
PO031989,2026-02-23,SUP0047,PROD0260,WH026,83,10978.59,2026-03-02,2026-02-27,4,Rail,1423.47,Net 45,RTGS
PO031990,2026-03-19,SUP0114,PROD0178,WH003,1080,1205.08,2026-03-24,2026-03-21,0,Road,1015.06,Net 30,Cheque
PO031991,2024-11-09,SUP0105,PROD0341,WH032,336,3988.05,2024-11-14,2024-11-12,11,Road,2425.28,Net 60,Bank Transfer
PO031992,2024-09-19,SUP0086,PROD0296,WH011,383,21077.54,2024-09-24,2024-09-24,6,Road,6662.12,Net 60,NEFT
PO031993,2024-02-13,SUP0049,PROD0313,WH003,358,638.2,2024-02-18,2024-02-15,5,Road,811.04,Net 60,RTGS
PO031994,2025-07-02,SUP0056,PROD0168,WH013,149,997.28,2025-07-09,2025-07-09,1,Rail,489.38,Advance Payment,RTGS
PO031995,2026-07-28,SUP0090,PROD0208,WH044,1839,462.49,2026-08-04,2026-08-01,49,Rail,4584.54,Net 60,RTGS
PO031996,2026-01-13,SUP0031,PROD0280,WH013,133,542.24,2026-01-27,2026-01-24,0,Sea,949.8,Net 45,Bank Transfer
PO031997,2025-01-10,SUP0119,PROD0424,WH024,1219,1118.37,2025-01-12,2025-01-12,7,Air,28430.03,Net 45,Bank Transfer
PO031998,2026-03-15,SUP0059,PROD0382,WH020,119,394.0,2026-03-20,2026-03-20,2,Road,624.96,Net 90,Bank Transfer
PO031999,2024-01-15,SUP0107,PROD0055,WH010,1932,25661.88,2024-01-22,2024-01-22,75,Rail,4444.03,Net 90,Bank Transfer
PO032000,2025-05-29,SUP0070,PROD0113,WH023,705,277.35,2025-06-03,2025-06-11,35,Road,3103.0,Net 30,Bank Transfer
PO032001,2025-12-06,SUP0076,PROD0009,WH042,1481,929.66,2025-12-20,2025-12-20,11,Sea,2404.36,Advance Payment,Cheque
PO032002,2025-05-22,SUP0043,PROD0004,WH033,328,506.15,2025-06-05,2025-06-03,1,Sea,964.3,Advance Payment,Cheque
PO032003,2024-04-16,SUP0091,PROD0105,WH035,1795,457.6,2024-04-21,2024-04-21,22,Road,10757.97,Net 60,Cheque
PO032004,2025-09-05,SUP0081,PROD0404,WH014,141,12471.17,2025-09-10,2025-09-15,2,Road,10529.64,Net 45,Bank Transfer
PO032005,2024-12-19,SUP0074,PROD0456,WH016,453,1165.9,2024-12-24,2024-12-24,1,Road,1313.79,Net 60,Bank Transfer
PO032006,2024-02-29,SUP0109,PROD0189,WH030,1093,2214.46,2024-03-05,2024-03-05,24,Road,1654.77,Net 45,NEFT
PO032007,2024-12-20,SUP0005,PROD0283,WH019,68,1687.96,2024-12-25,2024-12-25,0,Road,1035.89,Net 45,RTGS
PO032008,2026-04-10,SUP0004,PROD0350,WH033,228,19544.96,2026-04-15,2026-04-15,1,Road,4513.57,Net 60,Cheque
PO032009,2025-01-02,SUP0103,PROD0482,WH041,1063,503.03,2025-01-09,2025-01-08,19,Rail,1827.77,Advance Payment,NEFT
PO032010,2025-08-18,SUP0015,PROD0460,WH002,43,108.13,2025-09-01,2025-09-01,0,Sea,923.55,Net 45,Bank Transfer
PO032011,2026-07-01,SUP0002,PROD0027,WH050,443,2462.43,2026-07-06,2026-07-06,5,Road,2386.81,Net 60,Bank Transfer
PO032012,2025-08-29,SUP0049,PROD0115,WH038,120,3131.21,2025-09-03,2025-09-03,0,Road,1081.66,Net 30,Cheque
PO032013,2025-12-21,SUP0119,PROD0022,WH049,127,500.09,2025-12-26,2025-12-23,1,Road,1023.75,Advance Payment,NEFT
PO032014,2024-07-20,SUP0056,PROD0309,WH008,1605,61.08,2024-07-25,2024-07-25,13,Road,6392.6,Net 30,Cheque
PO032015,2025-04-15,SUP0117,PROD0351,WH020,757,2118.08,2025-04-20,2025-04-20,39,Road,6136.29,Advance Payment,Bank Transfer
PO032016,2024-01-30,SUP0008,PROD0146,WH003,396,20220.99,2024-02-04,2024-02-04,3,Road,26218.75,Net 30,Bank Transfer
PO032017,2026-03-15,SUP0016,PROD0432,WH021,192,1546.33,2026-03-29,2026-03-26,1,Sea,1298.77,Net 90,Bank Transfer
PO032018,2025-11-14,SUP0064,PROD0223,WH001,1520,264.59,2025-11-19,2025-11-19,33,Road,5106.74,Advance Payment,RTGS
PO032019,2025-09-29,SUP0084,PROD0499,WH021,310,2982.61,2025-10-04,2025-10-04,11,Road,2111.32,Advance Payment,RTGS
PO032020,2026-04-13,SUP0024,PROD0001,WH050,494,14949.2,2026-04-18,2026-04-27,20,Road,,Net 60,Bank Transfer
PO032021,2026-07-25,SUP0099,PROD0051,WH008,549,7016.15,2026-07-30,2026-07-30,2,Road,7152.82,Net 90,RTGS
PO032022,2026-04-07,SUP0055,PROD0143,WH002,1229,895.14,2026-04-12,2026-04-16,33,Road,3573.62,Net 30,Cheque
PO032023,2024-04-12,SUP0054,PROD0009,WH023,482,1021.03,2024-04-17,2024-04-15,2,Road,2913.54,Net 90,Bank Transfer
PO032024,2024-05-20,SUP0081,PROD0394,WH041,134,78.68,2024-05-22,2024-05-27,0,Air,4537.55,Net 90,Bank Transfer
PO032025,2026-01-14,SUP0069,PROD0025,WH011,1658,1202.07,2026-01-21,2026-01-21,51,Rail,3401.31,Advance Payment,NEFT
PO032026,2024-11-07,SUP0078,PROD0375,WH016,69,2701.59,2024-11-14,2024-11-14,2,Rail,476.69,Net 90,RTGS
PO032027,2024-10-06,SUP0078,PROD0025,WH009,691,855.18,2024-10-11,,8,Road,2585.42,Net 60,Cheque
PO032028,2024-09-15,SUP0110,PROD0119,WH049,643,1036.25,2024-09-22,2024-09-22,11,Rail,6636.82,Advance Payment,Bank Transfer
PO032029,2025-12-04,SUP0107,PROD0424,WH032,670,962.86,2025-12-18,2025-12-21,15,Sea,,Net 90,Bank Transfer
PO032030,2025-06-24,SUP0060,PROD0481,WH047,274,448.51,2025-06-29,2025-06-29,4,Road,1843.15,Advance Payment,Cheque
PO032031,2026-06-30,SUP0031,PROD0199,WH039,113,53989.47,2026-07-07,2026-07-13,3,Rail,1020.96,Net 45,Bank Transfer
PO032032,2024-03-28,SUP0020,PROD0488,WH036,40,17174.23,2024-04-02,2024-04-02,0,Road,2610.7,Net 45,RTGS
PO032033,2026-06-18,SUP0077,PROD0312,WH023,1870,1863.26,2026-06-23,2026-06-29,95,Road,2611.88,Net 45,NEFT
PO032034,2025-07-19,SUP0054,PROD0200,WH047,139,15101.43,2025-08-02,2025-08-02,4,Sea,1394.36,Advance Payment,NEFT
PO032035,2024-08-28,SUP0009,PROD0406,WH049,94,290.73,2024-09-02,2024-09-02,1,Road,823.51,Net 30,RTGS
PO032036,2025-10-21,SUP0116,PROD0140,WH030,92,1518.47,2025-10-26,2025-10-26,0,Road,814.51,Net 45,Bank Transfer
PO032037,2025-08-13,SUP0034,PROD0124,WH010,415,1333.18,2025-08-18,2025-08-18,10,Road,746.71,Net 90,Cheque
PO032038,2025-12-13,SUP0076,PROD0326,WH031,753,22740.46,2025-12-20,2025-12-20,4,Rail,14250.79,Net 60,Bank Transfer
PO032039,2026-04-04,SUP0104,PROD0189,WH044,1778,2264.16,2026-04-09,2026-04-09,32,Road,2099.39,Net 30,Cheque
PO032040,2025-09-06,SUP0080,PROD0063,WH026,441,264.24,2025-09-11,2025-09-21,1,Road,,Net 60,RTGS
PO032041,2026-01-08,SUP0065,PROD0032,WH048,110,998.5,2026-01-13,2026-01-13,3,Road,,Net 45,Bank Transfer
PO032042,2024-11-18,SUP0016,PROD0398,WH039,426,27555.15,2024-11-23,2024-11-30,21,Road,30408.12,Net 30,Cheque
